CLASS,nombre,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,MolLogP
mix,167.mol2,76,45,31,0,26,5,13,1,0,0,0,0,0,0,47,78,71,52,21,7,7,0,0,26,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.10476224321896,8982.64465068607,15281.2600615953,22625.8559661117,0.397007948081169,0.675389257515079,5.98908321296138,7.51882417460981E-05,0.91781517156799,0.25447697796547,0.145416414377297,2.533003087953,2850.58670411835,891230484339397,-5.14,11.338733633381,14.5560716338605,8.70932825150875,59.9443466092911,34.1517488433733,51.9515440439939,25.4482277404372,7.27472266576893,4.41709930538121,2.50490054522055,21.7680406249216,12.118131906118,8.59121924669665,5.20455678394647,3.00069135711915,149.8531,653.623000000001,653.163907052001,45,622.375,10,18,13,10,19,18,244,5,2,1,1,0,1,1,2,0,0,3,0.346153846153846,0,0,292.23,299.218925531857,41.6744861775824,33.7372504113598,5.06321772496535,8.41779698432894,0,6.0424187076633,49.6613744359707,26.7013049303341,32.7021067855823,16.9312684122171,28.6454156464484,14.6767587731683,33.5644646760186,0,98.4547778102376,7.15599828616317,26.3024711381189,0,42.4229680175346,19.4905790529478,41.3389965217105,0,22.9980473331356,39.6540255057911,21.2392534131535,110.467873230059,24.501738411249,0,74.9936066364298,35.1075770138342,7.07856797054544,1.43119965723263,0,0,22.9980473331356,0,192.207087569239,0,0,0,0,0,0,30.1997972554295,43.0204959362832,32.390482904688,0,279.526225264529,68.0148273893118,12.266790167483,-3.86994404565286,-21.7771931046409,-18.6706127128789,-19.9086621468517,-14.3371329784892,-5.74429783281018,0,26,0,0,0,0,1,0,4,1,13,0,45,53,7,0,12,6,0,18,31,18,0,0,0,0,7,6,8,6,0,14,4,0,0,0,3,0,0,0,0,0,0,-1.32309999999999
otro,168.mol2,58,31,27,0,19,5,7,0,0,0,0,0,0,0,32,59,55,44,17,4,4,0,0,15,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.04534957844053,1805.51970563911,14229.8683288012,15092.5762772789,0.119629655830015,0.942838920762891,5.96478319124509,0.000522198078381,0.992818586372149,0.684564777412336,0.150178922662878,2.74978233969783,1851.85350332451,209040305287.95,-3.38,6.32670824432655,11.1310814219181,6.82581069183678,46.281574381404,25.7503361886519,41.5938060107468,20.3805930858678,4.79127012155774,2.79933460162979,1.49562013791122,14.5938060107468,7.41978023697646,4.79127012155774,2.79933460162979,1.49562013791122,106.9881,437.453,437.191048204001,31,410.237,8,12,8,7,12,13,170,4,1,1,1,0,1,1,1,0,0,2,0.473684210526316,0,0,194.32,216.386455967509,31.8667734178058,24.3876825573311,5.06321772496535,0,0,6.0424187076633,37.5765370206441,26.7013049303341,30.4150306498946,8.84157662500605,15.7345499015524,13.2455591159356,14.6767587731683,0,69.1401215556534,2.86239931446527,20.9926577848305,5.71971697572627,37.5274845420168,19.4905790529478,23.6907076146869,0,11.4990236665678,23.628718917406,21.6491570355914,78.507850149742,14.3836115522155,0,61.8941008483206,18.1272561229899,8.49041004887364,0,0,0,11.4990236665678,0,142.548888554182,0,0,0,0,0,0,15.4271502032582,37.3972219305731,19.1781487362873,0,213.322492216891,53.2709495044004,6.63709579583889,-2.98300078684586,-13.5768483233518,-13.3189038608883,-18.5067495011507,-13.4283683782273,0,0,19,0,0,0,0,0,0,4,1,7,0,31,43,4,0,9,3,0,13,19,12,0,0,0,0,4,3,7,5,0,8,4,0,0,0,2,0,0,0,0,0,0,-1.4523
h,169.mol2,111,55,56,0,35,6,14,0,0,0,0,0,0,0,55,111,101,95,39,10,10,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.30823779218451,4328.97735897755,65423.6029147815,66759.9988540248,0.064843880067211,0.979982085647343,9.32556091787519,0.000226377272132,0.997895420982494,0.819070720913411,0.077490173342422,4.52284552046529,3680.69471774531,9.08718615509619E+032,-4.73,10.8056935961634,25.3684717119346,18.9254525871416,89.9194025829087,48.41420306433,81.8987576394938,39.9716244025711,7.95551884134196,4.31831216923516,2.22540805143821,25.8987576394938,12.6804938732881,7.95551884134196,4.31831216923516,2.22540805143821,191.309,784.861000000002,784.385450472002,55,728.413,9,20,14,9,20,34,310,6,0,1,1,0,1,1,0,0,0,1,0.628571428571429,0,0,295.91,398.245987624967,35.9927275869868,44.3958245675623,19.9841903589679,0,0,11.1462090601385,70.7392551912619,95.811836125362,45.2424010800168,18.0536774050489,4.2355262349846,26.3087371314503,17.7215391880545,5.96930528795185,142.208426625439,4.2935989716979,31.1190932347612,0,102.524663111817,39.1675347816967,34.8755288283145,0,0,41.4123836640609,15.9294400598651,155.151892060804,38.2986232423028,0,142.816619819818,34.8755288283145,8.5291252066825,0,0,0,0,0,249.09920362065,0,0,0,0,0,0,35.6918889902531,77.2483763183808,33.5617602885028,0,456.73830220234,97.5710533550431,11.3139208995617,-7.96916835678618,-22.9324055970321,-24.6105035392547,-47.317638141294,-48.1268941559109,0,0,35,0,0,0,0,0,0,4,2,14,0,55,95,10,0,6,0,0,34,34,20,0,0,0,0,7,7,15,20,0,4,2,0,0,0,1,0,0,0,0,0,0,-1.02389999999999
h,170.mol2,100,50,50,0,31,6,13,0,0,0,0,0,0,0,50,100,91,85,35,9,9,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.31487278045353,5203.88401740314,39941.9398745046,42122.3351100894,0.123542154151769,0.948236601083814,7.81321456861085,0.000182217089757,0.992339325103838,0.676089658266462,0.118114473807089,4.42953330337176,3238.34105525597,2.82042632732091E+027,-4.43,9.91108326476162,22.319242290328,16.3136392208579,81.0575952633429,43.570850822099,73.49050934903,35.8592519668753,7.228456768726,3.91034839718171,1.98542165643662,23.49050934903,11.4763697280562,7.228456768726,3.91034839718171,1.98542165643662,171.5232,714.770000000002,714.343585660002,50,664.37,8,19,13,8,19,30,282,6,0,1,1,0,1,1,0,0,0,1,0.645161290322581,0,0,275.68,360.165095188235,30.8839193958796,44.3958245675623,19.9841903589679,0,0,5.57310453006927,57.5144381726369,87.3111541413654,41.1301254115061,18.0536774050489,4.2355262349846,30.7847172035692,11.814359458703,5.96930528795185,130.24582565348,2.86239931446527,31.1190932347612,0,96.1517382104873,32.6085495387804,23.2503525522097,0,0,41.4123836640609,15.9294400598651,142.052898969547,38.2986232423028,0,129.589902137637,23.2503525522097,8.5291252066825,0,0,0,0,0,224.542117200299,0,0,0,0,0,0,30.5830807991459,68.9633838802971,33.5617602885028,0,405.836467690176,95.671994280647,8.1153699011989,-5.39744679105008,-22.2754914745653,-21.617859023029,-42.067484124173,-42.9322171258715,0,0,31,0,0,0,0,0,0,4,2,13,0,50,85,9,0,6,0,0,30,32,19,0,0,0,0,7,6,13,18,0,4,2,0,0,0,1,0,0,0,0,0,0,-1.33269999999999
h,171.mol2,100,50,50,0,31,6,13,0,0,0,0,0,0,0,50,100,91,85,35,9,9,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.08312828943345,4639.23561955054,43994.4649050407,46479.036397658,0.099813506886393,0.946544255535759,8.15682572605036,0.000204030218156,0.995006162716111,0.73080211776521,0.077258404786588,4.49822652547646,3238.34105525597,3.86803248647316E+025,-4.43,9.91108326476162,22.319242290328,16.3136392208579,81.0575952633429,43.570850822099,73.49050934903,35.8592519668753,7.228456768726,3.91034839718171,1.98542165643662,23.49050934903,11.4763697280562,7.228456768726,3.91034839718171,1.98542165643662,171.5232,714.770000000002,714.343585660002,50,664.37,8,19,13,8,19,30,282,6,0,1,1,0,1,1,0,0,0,1,0.645161290322581,0,0,275.68,360.165095188234,30.8839193958796,44.3958245675623,19.9841903589679,0,0,5.57310453006927,57.5144381726369,87.3111541413654,41.1301254115061,18.0536774050489,4.2355262349846,30.7847172035692,11.814359458703,5.96930528795185,130.24582565348,2.86239931446527,31.1190932347612,0,96.1517382104873,32.6085495387804,23.2503525522097,0,0,41.4123836640609,15.9294400598651,142.052898969547,38.2986232423028,0,129.589902137637,23.2503525522097,8.5291252066825,0,0,0,0,0,224.542117200299,0,0,0,0,0,0,30.5830807991459,68.9633838802971,33.5617602885028,0,406.129794850924,95.7042047878213,8.15812149696597,-5.4948357366375,-22.291811390827,-21.6329543077654,-42.0877058298424,-43.1514805373055,0,0,31,0,0,0,0,0,0,4,2,13,0,50,85,9,0,6,0,0,30,32,19,0,0,0,0,7,6,13,18,0,4,2,0,0,0,1,0,0,0,0,0,0,-1.33269999999999
h,172.mol2,99,49,50,0,31,6,12,0,0,0,0,0,0,0,49,99,90,84,34,9,9,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.36776648431669,3502.6204755671,45767.7122948956,46290.2948846557,0.075666410946286,0.988710752630498,8.26907750516893,0.000282277443282,0.99713318782122,0.792260642396801,0.122506188196527,4.41891380858318,3213.06858565158,3.78082312540092E+026,-4.39,9.47829696812959,22.2828589604166,17.017770046966,80.3504884821564,43.0101906503192,73.0822610585661,35.7468795311795,7.02433262349407,3.76661965789907,1.95990613828263,23.0822610585661,11.2722455828242,7.02433262349407,3.76661965789907,1.95990613828263,170.1334,698.771000000002,698.348671040001,49,648.371,7,18,12,7,18,29,276,6,0,1,1,0,1,1,0,0,0,1,0.645161290322581,0,0,255.45,355.284191177911,25.7751112047724,44.3958245675623,19.9841903589679,0,0,11.1462090601385,58.314258543897,96.6116564966221,27.1203635854696,18.0536774050489,4.2355262349846,29.3535175463366,11.814359458703,5.96930528795185,126.507776018543,1.43119965723263,31.1190932347612,0,96.4446450848667,32.6085495387804,23.2503525522097,0,0,41.4123836640609,15.9294400598651,129.432873094258,38.2986232423028,0,137.333585595137,23.2503525522097,8.5291252066825,0,0,0,0,0,224.835024074679,0,0,0,0,0,0,25.4742726080387,68.9029427792346,33.5617602885028,0,405.72770890504,95.5258613897636,4.40256368996616,-5.35197154539626,-22.211511051517,-21.5447014947846,-41.9569845820058,-42.7576319777332,0,0,31,0,0,0,0,0,0,4,2,12,0,49,84,9,0,6,0,0,29,30,18,0,0,0,0,7,5,13,18,0,4,2,0,0,0,1,0,0,0,0,0,0,-0.30349999999999
h,173.mol2,99,49,50,0,31,6,12,0,0,0,0,0,0,0,49,99,90,84,34,9,9,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.988929891746957,4279.71354457554,46823.7353913639,49729.5201033722,0.086059819915401,0.941568213287237,8.49412882487985,0.000220007298031,0.996289971542486,0.764042964344903,0.057029695237331,4.48310955661351,3213.06858565159,1.56374859510752E+026,-4.39,9.47829696812959,22.2828589604166,17.017770046966,80.3504884821564,43.0101906503192,73.0822610585661,35.7468795311795,7.02433262349407,3.76661965789907,1.95990613828263,23.0822610585661,11.2722455828242,7.02433262349407,3.76661965789907,1.95990613828263,170.1334,698.771000000002,698.348671040001,49,648.371,7,18,12,7,18,29,276,6,0,1,1,0,1,1,0,0,0,1,0.645161290322581,0,0,255.45,355.284191177911,25.7751112047724,44.3958245675623,19.9841903589679,0,0,11.1462090601385,58.314258543897,96.6116564966221,27.1203635854696,18.0536774050489,4.2355262349846,29.3535175463366,11.814359458703,5.96930528795185,126.507776018543,1.43119965723263,31.1190932347612,0,96.4446450848667,32.6085495387804,23.2503525522097,0,0,41.4123836640609,15.9294400598651,129.432873094258,38.2986232423028,0,137.333585595137,23.2503525522097,8.5291252066825,0,0,0,0,0,224.835024074679,0,0,0,0,0,0,25.4742726080386,68.9029427792346,33.5617602885028,0,406.005894259003,95.5555444456807,4.45233519606661,-5.44681490330416,-22.2265797832928,-21.5645675779147,-41.980434657148,-42.9620436457574,0,0,31,0,0,0,0,0,0,4,2,12,0,49,84,9,0,6,0,0,29,30,18,0,0,0,0,7,5,13,18,0,4,2,0,0,0,1,0,0,0,0,0,0,-0.303499999999991
mix,175.mol2,72,41,31,0,26,5,10,0,0,0,0,0,0,0,43,74,69,50,19,5,5,0,0,24,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.62976073859413,7438.67927868741,10783.8878632458,14874.4089433456,0.500099150629797,0.724996058957365,5.37143235469372,9.74630081222287E-05,0.865968151573345,0.151930093837991,0.356147171619014,2.46869161831024,2575.103418866,165713724245545,-5.05,9.23686750022744,13.8402469505884,7.98159113628703,56.7372398281045,32.3797638061883,50.3185508821384,24.8358553047414,6.61647437530507,4.02337056609858,2.25700513927125,19.3185508821384,10.0057594704222,6.61647437530507,4.02337056609858,2.25700513927125,140.0385,573.559000000002,573.207092192001,41,542.311,9,15,10,9,15,16,220,5,2,1,1,0,1,1,2,0,0,3,0.346153846153846,0,0,237.86,277.503619263689,41.6744861775824,29.1822197414029,5.06321772496535,0,0,12.0848374153266,49.6613744359707,26.7013049303341,34.0728653417526,12.0357849366993,28.6454156464484,13.2455591159356,23.4463378169851,0,86.852708712122,5.72479862893054,26.3024711381189,0,37.5274845420168,19.4905790529478,47.3814152293738,0,22.9980473331356,29.5358986467575,21.2392534131535,97.4950455757732,14.3836115522155,0,76.3643651926,36.2545122459798,7.07856797054544,0,0,0,22.9980473331356,0,183.235895942351,0,0,0,0,0,0,25.6447665854726,42.9600548352208,23.9726859203591,0,251.397625187986,69.5596470948339,12.7755098798446,-3.57028489032406,-20.4439715285765,-18.9046168804285,-19.599997261168,-14.1305782688347,0,0,26,0,0,0,0,0,0,4,1,10,0,41,51,5,0,12,6,0,16,25,15,0,0,0,0,5,5,8,5,0,14,4,0,0,0,3,0,0,0,0,0,0,-0.569799999999996
h,176.mol2,108,52,56,0,33,6,13,0,0,0,0,0,0,0,51,107,98,95,39,9,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12257913267784,3369.60889386271,52457.1374632195,53936.6520006331,0.062473453002295,0.972569403503276,8.58385314087929,0.000288629759161,0.998046625999993,0.82483379487464,0.074610595214703,8.4982329092186,3455.50442625731,3.15110411357825E+030,-4.24,9.88929043945682,26.5222890392964,21.8601174670308,87.8420523137191,47.0360648772623,80.49050934903,38.9841965053572,7.17750383600611,3.65981200157993,1.67954645197936,24.49050934903,11.7596734800382,7.17750383600611,3.65981200157993,1.67954645197936,183.8883,744.840000000002,744.390535852001,52,688.392,11,19,16,8,19,36,296,3,0,0,0,0,0,0,0,0,0,0,0.636363636363636,0,0,309.81,382.137309105772,36.8504932169933,44.3958245675623,15.189653174896,0,0,16.7193135902078,65.1661506611927,93.9621103532254,37.7916244968965,26.5247298750181,0,5.72479862893054,19.1527388452872,17.9079158638556,138.535953326704,2.86239931446527,15.189653174896,17.1591509271788,95.9656778689004,39.1675347816967,34.8755288283145,0,0,35.6294550519101,17.1591509271788,135.31773791613,38.240949012031,0,139.596135491511,34.8755288283145,12.7646514416671,1.43119965723263,0,0,0,0,237.987000632897,0,0,0,0,0,0,35.3199437529459,77.3111857837923,28.7672231044309,0,456.444594266312,81.4696954926857,12.8801337285323,-12.9615302894859,-19.0133904813207,-23.6423519336855,-46.363306723558,-44.0638440594798,0,0,33,0,0,0,0,0,0,6,0,13,0,52,98,9,0,0,0,0,36,32,19,0,0,0,0,6,7,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134800000000007
c,177.mol2,141,76,65,0,48,9,19,0,0,0,0,0,0,0,78,143,134,107,42,9,9,0,0,36,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11887770585479,5358.35788259435,8.997752946175E+045,-8.47,16.5155679153087,31.3053312742524,18.7833557968746,112.355677502692,62.7923841300579,100.781639878313,49.2732584858306,11.6512144329929,6.97532159442377,3.87969032042839,35.781639878313,18.1407090161202,11.6512144329929,6.97532159442377,3.87969032042839,264.2253,1072.092,1071.43967086,76,1006.572,20,28,22,17,28,42,416,6,3,0,0,0,0,0,3,0,0,3,0.4375,0,0,484.17,526.560483695972,99.3622224833669,28.7672231044309,14.3836115522155,0,0,18.1272561229899,113.101415410892,32.8982053480853,52.0352693975819,39.6427003608507,61.0218008747216,19.1527388452872,27.739936788683,17.9079158638556,172.121266060702,11.4495972578611,31.8588801197303,17.1591509271788,93.4636789220623,39.1675347816967,71.0721228440606,0,34.4970709997034,53.3509942399646,49.0180310469091,179.514746961245,38.240949012031,0,150.114425166931,54.3817683689697,16.9421049399384,1.43119965723263,0,0,34.4970709997034,0,340.569432834397,0,0,0,0,0,0,50.3441914364578,81.8102023662801,22.6492464113948,28.7672231044309,555.163453940186,137.10213492392,17.6217435086953,-11.4711389170997,-46.3721613069423,-54.8407489792562,-51.4138534804687,-33.5394296890342,0,0,48,0,0,0,0,0,0,9,0,19,0,76,116,9,0,9,9,0,42,47,28,0,0,0,0,9,10,18,21,0,18,0,0,0,0,3,0,0,0,0,0,0,-2.3795
otro,178.mol2,79,42,37,0,26,7,9,0,0,0,0,0,0,0,44,81,75,62,25,6,6,0,0,19,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1.12660444381929,2534.86234709259,25578.8316510624,26673.0808716131,0.095034479117496,0.958975521957222,6.80457041090322,0.000378314634346,0.995473981467555,0.742856443379999,0.114469012921644,2.25922507430521,2695.10980326497,1515819981712316,-4.28,8.6409171440967,15.0904905411067,8.14260078593118,63.0909754581625,34.7937175001346,56.8047297826745,28.1596617695816,6.63213696988366,4.09856192586125,2.3552284851415,19.8047297826745,10.1460625161902,6.63213696988366,4.09856192586125,2.3552284851415,144.2454,591.622000000002,591.265275764001,42,554.326,7,16,10,7,16,17,230,6,1,2,2,0,2,2,1,0,0,3,0.538461538461538,0,0,220.95,293.949687031521,31.04696617293,38.9856694494293,10.4820338713578,0,0,12.0848374153266,37.5765370206441,56.1422263094533,36.4391576491421,25.215031316661,4.2355262349846,20.5839385025198,19.1527388452872,0,92.3956979633412,2.86239931446527,36.3202961860279,0,49.9183019116958,39.5222508804623,29.7331263223502,0,5.74951183328391,35.443078376109,21.3482562062576,126.280596159114,23.9726859203591,0,83.3453698675223,24.1696748306532,7.07856797054544,0,0,0,5.74951183328391,0,196.686565509929,0,0,0,0,0,0,15.4271502032582,51.0637239701173,28.7672231044309,0,300.08594999836,81.8212710764021,3.62634797795723,-2.75784223737703,-19.6683560017625,-20.4796628215868,-24.6184364042382,-29.0092715877547,0,0,26,0,0,0,0,0,0,4,3,9,0,42,58,6,0,14,3,0,17,25,16,0,0,0,0,6,3,8,9,0,11,5,0,0,0,3,0,0,0,0,2,1,-2.56039999999999
otro,179_A2.mol2,85,44,41,0,27,7,10,0,0,0,0,0,0,0,45,86,80,67,26,6,6,0,0,19,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.60581767029988,5543.8193727254,13493.4804726118,14984.4696363473,0.369971010470597,0.90049770195944,5.22261621840737,0.000162432727587,0.929043298997073,0.267038620196054,0.371068739855659,2.97747558300453,2823.85143100995,6.06673758702472E+017,-4.32,8.89842483171709,17.7137210166468,10.7475376489651,68.2980822393491,37.4030895076413,61.7129780731383,30.2476978413805,6.63971115571872,3.89167947920661,2.0425040697745,20.7129780731383,10.3786367020253,6.63971115571872,3.89167947920661,2.0425040697745,151.9236,623.664000000002,623.291490512001,44,582.336,9,17,11,9,17,22,244,6,1,1,1,0,1,1,1,0,0,2,0.555555555555556,0,0,249.97,311.653233935328,36.7666831486563,39.1862907465185,10.1264354499307,0,0,12.0848374153266,51.404256038222,50.5371579653412,37.330948989346,25.215031316661,5.6473683133128,27.9223178891039,13.2455591159356,0,103.189790632286,2.86239931446527,36.6755022163726,0,62.7880864973412,33.0253911961464,29.7331263223502,0,5.74951183328391,35.443078376109,26.5490667664419,126.165558234352,23.9726859203591,0,92.9387790971584,24.1696748306532,9.92160970610627,0,0,0,5.74951183328391,0,203.414696441603,0,0,0,0,0,0,20.636684024302,56.6482828180186,28.7672231044309,0,330.474440169601,83.5150154722133,3.47762501069561,-1.74215563734819,-20.5596479204296,-26.4747056422688,-25.7263195174793,-29.2142519349838,0,0,27,0,0,0,0,0,0,6,1,10,0,44,68,6,0,9,3,0,22,27,17,0,0,0,0,6,4,11,11,0,8,4,0,0,0,2,0,0,0,0,0,0,-2.42369999999999
